144
313004808  9.30
313335901  0.80
416021750  4.20
313188030  9.70
313068398  5.30
313251940  5.90
313037832  0.90
313251940  6.50
416092194  1.00
313267763  3.60
311056127  9.30
313113199  3.90
313231040  0.70
416009722  6.60
313290639  8.10
313162465  6.00
313166965  5.00
313180120  8.90
313354587  9.30
313099047  4.80
313069632  8.10
411028135  2.30
313037832  4.20
416097447  2.00
313227864  6.20
313069632  8.80
313267763  4.00
313248382  3.90
313069632  3.50
313287652  9.10
300187749  1.40
313290639  1.20
313099047  9.80
313162465  0.70
313295988  4.10
313232102  4.50
313161609  3.00
313168890  3.20
313333773  5.70
312086868  3.20
308027122  1.70
313166965  7.10
313267763  4.60
416008110  8.90
416040735  3.20
313272214  6.90
416040735  7.70
313287652  0.90
312070268  0.20
416040735  4.80
313291753  8.10
313248805  9.40
316044152  6.50
313327575  5.60
313236643  8.20
313228211  2.90
313295988  6.70
313069632  7.90
312180378  0.10
311056127  9.80
312121346  1.40
416054461  3.30
313212302  1.00
313113199  6.30
313209322  1.60
416040735  7.80
313291753  9.30
313112893  7.00
416008110  8.00
312029029  2.70
313227864  9.40
312222818  3.80
313272214  3.60
313278890  5.70
416054461  3.70
308027122  1.00
313168890  5.30
313250991  4.20
416097447  2.60
416021750  9.00
312180378  6.30
313168890  2.20
311056127  9.80
313037832  1.60
416056943  9.80
313027351  9.50
312148626  4.80
313209322  9.60
313236643  4.10
416037779  0.50
313236643  9.70
313112893  0.40
313168890  5.40
313017595  7.10
312086868  8.40
313217582  7.40
416044152  8.80
313143143  5.60
312043985  6.30
313212302  8.10
313236643  0.00
312121346  5.90
416056943  4.00
313027351  7.10
313004808  2.50
313165796  7.50
313085668  3.70
411028135  9.80
416044152  8.00
313027351  1.10
313236643  5.70
313290639  7.00
313231040  0.10
416008110  7.50
313161609  6.40
313004808  8.50
313004808  6.80
313054916  7.40
416054461  4.70
313054916  7.10
416037779  2.80
313143143  0.60
313068398  5.70
313227864  1.00
312121346  9.20
312148626  4.70
416008110  2.30
416007876  3.50
313278890  0.50
313278890  6.10
313243322  2.50
313113199  7.90
411028135  0.50
313161609  1.70
313037832  9.10
313248382  3.60
313180120  5.10
311728124  9.10
313162465  7.00
313307920  2.90
313272214  4.10
313243322  7.90
313272214  4.80
313212302  9.70
