1039
313143143  0.30
313161609  1.00
313063864  6.00
313228895  8.70
313043641  8.30
313112893  2.10
313297655  7.00
313272214  4.10
313048622  3.10
313138303  6.40
313138303  4.70
313341308  9.70
313278890  9.30
312148626  4.80
313232102  7.50
308027122  2.00
416054461  8.30
313291753  2.00
313329569  1.80
313017595  9.60
313267763  4.60
313341308  4.20
313037832  0.40
313048622  0.00
411028135  0.80
416053832  3.50
313188030  2.70
416007876  8.60
313037832  7.00
416037779  1.90
313068398  1.70
312029029  4.00
313250991  5.10
416056943  4.60
313228211  9.20
313180120  6.60
311018634  3.00
313272214  6.50
416092194  3.60
313048622  9.40
416036923  6.40
313290639  4.90
312148626  3.20
416040735  5.50
312043985  7.50
313168890  8.30
313333773  6.60
313209322  5.10
313112893  2.90
313174156  1.50
313243322  8.60
311056127  5.60
313174156  5.10
313113199  6.90
313048622  6.60
313295988  7.90
416040735  9.10
313043641  6.30
313243322  2.10
312070268  1.60
313243322  7.40
313148416  6.50
308027122  3.20
313333773  1.20
313128362  4.60
300187749  1.10
313148416  1.60
313248382  3.10
313341308  5.40
313251940  9.50
313188030  4.30
416007876  1.80
313054916  4.80
416021750  5.60
313329569  0.20
313267199  2.60
313188030  9.40
313232102  4.80
311728124  7.20
313297655  9.10
416037779  2.60
313248805  4.70
313004808  1.40
313329569  6.70
416054461  1.70
313113199  6.60
411028135  3.30
313216489  8.40
313287652  9.30
313099047  6.90
313326723  3.10
313180120  0.90
313253301  3.10
313217582  7.30
313162465  2.60
313267763  9.70
313113199  6.20
308027122  8.70
313272214  2.80
313243322  4.30
416021750  5.30
313194726  0.30
313341308  1.70
313227864  8.80
416029546  1.70
313307920  9.40
313212302  4.80
313054916  6.80
313099047  1.30
312070268  6.80
313168890  8.30
313054916  1.40
416021750  4.00
416054461  5.40
313212302  5.40
313254322  4.70
313069632  3.90
313326723  1.30
300187749  9.20
416092194  1.50
313063864  0.80
416102995  1.80
313333773  0.60
313069632  4.40
312121346  3.20
313027351  8.80
313128362  1.30
313228895  6.10
416007876  1.80
313191515  6.50
313143143  7.20
313162465  0.80
313248382  4.90
313085668  6.50
313232102  6.80
313341308  9.20
312222818  2.20
313063864  1.70
313248805  1.10
416048875  5.20
313290639  4.80
110000932  4.60
313194726  3.80
313251940  0.30
411028135  8.20
313194726  5.50
312148626  1.10
313251940  3.00
313333773  6.10
416054461  4.70
416044152  4.30
313168890  5.20
313069632  7.90
313063864  9.20
313228895  1.20
313297655  1.70
