1958
313128362  6.40
313017595  2.80
416007876  8.30
110000932  9.40
313054916  7.60
416092194  6.00
313085668  7.20
313254322  6.20
312070268  2.20
313333773  9.40
313209322  6.90
311728124  6.10
416056943  6.50
313048622  8.40
313068398  7.70
312180378  1.00
313251940  2.50
416021750  5.80
313232102  1.20
313161609  8.70
313341308  7.30
313027351  6.10
416056943  8.10
311728124  1.00
312029029  0.50
312029029  2.50
313238032  4.20
313272214  0.30
313174156  4.00
312043985  1.20
416097447  9.90
313216489  6.30
313231040  1.90
416007876  6.40
416102995  7.10
313278890  9.00
313068398  4.80
313272214  4.60
313248382  7.10
416097447  4.20
313251940  3.60
300187749  4.90
311728124  5.70
313251940  9.00
313209322  9.00
313027351  6.40
416053832  1.40
416029546  3.70
313290639  7.80
313333773  4.10
313272214  6.40
316044152  8.80
313329569  1.90
313254322  8.20
313333773  0.10
300187749  6.70
313354587  3.30
313341308  6.80
313188030  2.60
312086868  4.80
312070268  9.50
416029546  0.20
313128362  4.10
316044152  2.70
313354587  0.20
416008110  0.30
313267199  4.30
313217582  7.30
313228895  2.80
313037832  9.80
313128362  5.10
312086868  6.40
313333773  7.80
313179656  7.50
313216489  0.90
313297655  0.50
312121346  3.10
313354587  1.70
313128362  8.00
313161609  3.30
313250991  9.10
312086868  5.40
313295988  4.40
313354587  1.20
416054461  8.90
313341308  0.50
416056943  4.50
313188030  2.60
313188030  5.30
313248382  5.70
312029029  5.00
313326723  2.90
416040735  1.10
313278890  1.50
416092194  5.10
313327575  3.30
313054916  4.10
313278890  6.00
313004808  8.40
416048875  0.90
313254322  0.90
313354587  4.80
416007876  2.70
313267763  1.30
313228211  7.30
416056943  5.20
313179656  7.30
313113199  9.90
313068398  0.90
416102995  6.80
313341308  1.80
313048622  0.80
416056943  8.50
308027122  0.60
313138303  2.90
312029029  8.10
313054916  3.20
313290639  8.60
313212302  2.10
312086868  6.00
312180378  8.20
416009722  2.80
313278890  8.70
313297655  3.10
313143143  3.40
416054461  0.10
313341308  3.30
313209322  1.70
313231040  4.90
313168890  7.10
416048875  2.80
313017595  4.80
313217582  9.70
313253301  4.40
313209322  9.90
313063864  4.80
313295988  5.90
416053832  4.20
313228211  1.40
313128362  5.00
313291753  6.30
416029546  3.00
313287652  9.20
313228211  9.00
313248805  9.40
110000932  8.80
313128362  7.70
312121346  7.40
312086868  1.40
313267763  6.50
416102995  5.30
313291753  9.20
416009722  5.00
313194726  0.60
416053832  5.90
313335901  2.40
312029029  9.80
313162465  6.20
313248805  7.50
416037779  6.30
313216489  1.70
313307920  8.40
313162465  9.30
313168890  8.90
311728124  5.40
416008110  8.60
313227864  5.10
313327575  8.50
416021750  6.20
416021750  2.30
311018634  7.90
313180120  5.60
313326723  1.30
313297655  3.00
416102995  4.60
110000932  8.50
313290639  0.80
313295988  0.90
416054461  3.40
313174156  7.60
316044152  8.90
313250991  9.90
313238032  8.10
313161609  5.80
313174156  4.00
313162465  5.80
313237609  4.00
