1328
313278890  9.20
313238032  3.30
313180120  4.00
416044152  0.00
313037832  5.20
416036923  1.40
313043641  4.00
416021750  6.20
311056127  8.50
313027351  7.00
313069632  1.80
311728124  1.50
416102995  9.50
313194726  1.70
313333773  0.90
313162465  5.10
313166965  3.20
313335901  5.50
313048622  3.70
313333773  3.30
313248382  7.70
313227864  0.40
313254322  6.20
313048622  0.60
313069632  4.60
313341308  0.90
416036923  6.50
313227864  3.80
313236643  3.40
308027122  6.10
313326723  3.00
313143143  2.10
313166965  4.10
416009722  9.30
313326723  1.30
110000932  9.50
312180378  8.00
312043985  0.00
313161609  1.60
312180378  2.40
313251940  9.20
416007876  5.90
313128362  4.20
313231040  6.90
313326723  4.30
308027122  0.20
313063864  7.50
313290639  8.50
313017595  3.40
311056127  9.40
416021750  5.00
416036923  2.90
313297655  8.90
313188030  0.10
313043641  8.90
313017595  7.20
313143143  2.30
110000932  3.30
313227864  7.30
313307920  7.20
313232102  1.90
316044152  8.90
313250991  9.20
313341308  4.30
313043641  9.60
416044152  3.40
313267763  8.00
313307920  8.70
313099047  0.20
313272214  7.10
313168890  9.50
312180378  1.90
416054461  0.60
313017595  0.20
416056943  0.20
313236643  5.50
313232102  6.20
313194726  6.40
313333773  5.20
416044152  3.60
313238032  4.70
416007876  1.70
313291753  2.50
313179656  6.90
416021750  8.50
313287652  9.80
312070268  9.20
313099047  7.90
313327575  8.30
313161609  0.20
416040735  2.40
313027351  0.70
313069632  4.00
313295988  3.40
313295988  4.40
308027122  1.50
312043985  1.10
416097447  4.40
312070268  2.30
313327575  5.20
313341308  4.40
312029029  0.30
313251940  3.30
313237609  7.90
313027351  6.00
313165796  9.70
416097447  2.40
313278890  2.60
416021750  2.50
312222818  9.60
416048875  4.40
313161609  1.20
313048622  1.50
313068398  0.60
313043641  0.40
416036923  8.70
110000932  1.70
313043641  9.80
313216489  1.80
313212302  2.00
416037779  1.80
313335901  7.60
411028135  3.90
313272214  2.30
313237609  9.20
313278890  4.40
313113199  8.00
313054916  3.60
416044152  2.50
313194726  2.80
313068398  1.00
313166965  1.10
313174156  1.60
411028135  5.70
313327575  3.50
313128362  1.60
313333773  0.50
313161609  9.40
416092194  2.20
313291753  5.10
416037779  8.60
313228895  0.10
313248805  6.80
313307920  0.50
313333773  0.30
313295988  5.60
313227864  4.20
313148416  3.00
313004808  5.50
312086868  5.00
416044152  9.50
312070268  6.20
313307920  0.40
313354587  6.40
416008110  5.20
416097447  1.20
313291753  9.10
313054916  1.60
313037832  0.70
313043641  5.40
313180120  9.00
416036923  3.70
416008110  1.90
313179656  7.00
416092194  4.90
312121346  7.60
313180120  2.40
313335901  2.60
313099047  7.30
312086868  6.00
313272214  2.40
313143143  4.90
313128362  5.50
312086868  6.80
313017595  2.20
110000932  2.40
312086868  9.00
313043641  4.40
312029029  1.50
313112893  3.10
416056943  4.90
313216489  9.20
312180378  0.40
313027351  6.10
313143143  6.60
311728124  2.00
313251940  1.70
416102995  8.70
416048875  3.40
312029029  9.70
416036923  2.20
416037779  0.50
313174156  7.80
411028135  4.30
313068398  2.00
313253301  5.50
313335901  4.80
313250991  5.20
416029546  0.40
416092194  9.00
313272214  8.00
316044152  4.40
313161609  0.40
313162465  2.50
313228895  1.90
416056943  0.30
313297655  9.60
313162465  9.60
313290639  6.80
313212302  6.50
313068398  7.90
300187749  6.80
313048622  7.00
313063864  0.60
313212302  4.40
313113199  2.10
416029546  1.10
313253301  2.20
416029546  0.50
416097447  7.50
313138303  0.40
313228895  5.10
313216489  9.50
313329569  7.40
313063864  1.00
313291753  6.60
313333773  9.20
312121346  0.60
313238032  1.00
313027351  3.00
313232102  6.30
312086868  0.30
416037779  9.40
308027122  4.40
312222818  2.80
313291753  6.10
313069632  1.90
416008110  9.60
313335901  5.40
313329569  6.20
312148626  5.30
313128362  9.90
416044152  7.50
313004808  1.10
313063864  3.40
313278890  9.40
313254322  9.10
313335901  3.10
313297655  9.90
313228211  9.40
313179656  0.10
313099047  5.20
313174156  9.70
313250991  5.80
416037779  2.40
312121346  9.20
416007876  8.90
416021750  1.10
416037779  6.70
313148416  7.70
313162465  4.40
313327575  6.90
313335901  7.40
110000932  4.50
416037779  6.40
313037832  4.60
311056127  7.10
312121346  9.50
313287652  1.00
313238032  1.80
313054916  4.60
312222818  1.20
313217582  7.40
416029546  7.40
313227864  9.40
313043641  7.10
313161609  4.50
313250991  4.40
311728124  4.50
416009722  3.00
313085668  0.20
416048875  7.40
300187749  0.80
110000932  1.50
313329569  6.10
313228895  5.10
311056127  4.80
313291753  1.10
313217582  0.30
311728124  6.00
313128362  9.80
312148626  1.00
313216489  4.50
313180120  4.50
300187749  9.20
313253301  1.20
313329569  2.50
313063864  1.30
313248805  3.00
313216489  4.60
411028135  6.30
313188030  2.50
313228211  4.20
313232102  2.40
313228895  0.90
313143143  0.20
313272214  7.60
416044152  4.90
313179656  5.60
313113199  8.60
313329569  1.90
300187749  7.00
311056127  4.90
313250991  5.60
313112893  4.60
416044152  3.80
416048875  2.90
313166965  4.10
313069632  9.60
313209322  3.10
313290639  2.50
313209322  2.40
312029029  8.00
313243322  2.80
312070268  9.00
313068398  1.80
416036923  2.10
313354587  8.50
313004808  2.50
313161609  6.20
416053832  4.70
416048875  5.10
411028135  7.30
313236643  9.00
110000932  9.30
313004808  5.70
313209322  2.10
110000932  4.40
313327575  7.70
300187749  5.90
308027122  6.60
313180120  4.20
312121346  7.60
416040735  2.30
313069632  7.90
416056943  4.70
416037779  5.10
313231040  1.90
313068398  7.90
312043985  6.00
416097447  7.40
416037779  3.70
313250991  0.50
313143143  1.60
313290639  2.90
313216489  0.30
312070268  3.70
313341308  6.40
311728124  1.80
313004808  9.10
313248382  3.30
313068398  5.90
313143143  2.00
313272214  9.20
313290639  4.10
313217582  6.80
313290639  3.10
313227864  5.10
313166965  5.50
313267763  4.70
416009722  7.40
313148416  9.90
416040735  9.50
313254322  1.10
313354587  9.60
313054916  7.80
313165796  1.60
416048875  7.10
312222818  4.30
313099047  6.60
313327575  4.60
312029029  5.70
313037832  4.40
416008110  6.00
313248805  4.90
313027351  7.70
416009722  7.70
312222818  2.80
313291753  3.20
313168890  4.40
313307920  8.50
416007876  4.60
313250991  9.60
313217582  5.40
313254322  2.40
313231040  4.30
313143143  2.50
416053832  3.10
416029546  0.90
313231040  6.70
313048622  7.20
313267199  3.90
313148416  2.20
313341308  8.50
312148626  8.00
312180378  1.40
312086868  4.30
312148626  0.50
313048622  0.40
313069632  3.70
313004808  5.90
313043641  4.10
313191515  7.50
313248382  2.60
313327575  1.30
311018634  2.00
313248382  1.20
313335901  6.00
313327575  0.90
316044152  4.20
313228211  0.20
313287652  0.10
311018634  8.00
313253301  1.10
313329569  8.20
313291753  4.70
313128362  2.40
313054916  8.70
313248382  3.20
313248382  3.50
313113199  6.10
313212302  7.90
312043985  8.90
313291753  9.70
313179656  6.10
313162465  1.50
313228895  0.40
313341308  4.90
313180120  2.90
313329569  2.60
416008110  6.80
313099047  3.60
312029029  1.80
311018634  2.20
313250991  3.10
313017595  4.90
416040735  1.00
313354587  4.90
313161609  3.10
313327575  6.80
312043985  8.70
313329569  3.30
313128362  2.40
313168890  2.70
313341308  7.40
311728124  3.20
313112893  0.70
313232102  5.20
312222818  9.40
313231040  6.10
313113199  5.00
313267199  5.30
313191515  3.70
313327575  1.30
416037779  6.50
416040735  5.10
313231040  8.30
416007876  0.30
416044152  0.30
416009722  0.20
313238032  1.90
313216489  8.10
416048875  4.70
411028135  4.00
313017595  5.60
110000932  6.80
313068398  6.30
313253301  2.50
313295988  0.90
308027122  3.20
311018634  9.30
308027122  2.20
312222818  2.90
313165796  0.90
313043641  8.80
313128362  3.50
313138303  5.60
313297655  3.90
313335901  7.20
416044152  0.30
313037832  6.40
313128362  8.30
313138303  1.90
313148416  3.90
313290639  7.30
313251940  4.50
313335901  8.10
312180378  4.70
416044152  6.10
313165796  1.60
416097447  9.70
311728124  7.60
416009722  6.00
313166965  8.80
313291753  0.10
312043985  4.10
313272214  6.20
313231040  5.90
313327575  3.40
312086868  6.70
313037832  3.60
313341308  3.60
313085668  3.40
313290639  2.40
313085668  6.70
313278890  9.40
313297655  7.60
313341308  4.70
416044152  9.70
313113199  4.80
313217582  5.90
313112893  8.20
313212302  4.50
313291753  9.10
313043641  9.60
313004808  3.50
312180378  1.90
313237609  3.30
313166965  6.30
313069632  1.30
312121346  5.40
313217582  3.40
313216489  1.80
313166965  5.60
313063864  4.90
313128362  5.30
313027351  3.80
416092194  1.50
313341308  0.20
416044152  8.70
313138303  9.30
313341308  3.70
313295988  6.60
411028135  7.70
313341308  7.80
312148626  9.60
416008110  1.50
416056943  6.10
313212302  4.70
313085668  0.90
416029546  5.30
313161609  1.70
312222818  0.20
110000932  2.40
313174156  3.30
313027351  6.80
313228211  2.00
313237609  6.10
313004808  0.90
411028135  1.90
313179656  9.30
313112893  5.90
313251940  6.60
416029546  8.90
313341308  2.30
300187749  4.00
416040735  6.40
308027122  6.30
313194726  8.30
411028135  1.90
313017595  9.80
110000932  6.50
313128362  3.80
313085668  8.50
313217582  2.80
313174156  2.30
411028135  9.30
416044152  4.10
416056943  0.70
311018634  3.30
416044152  1.00
311056127  1.30
416054461  6.00
313327575  9.60
313191515  8.50
313194726  4.20
312121346  0.50
313068398  8.70
313327575  4.70
416029546  5.50
312043985  9.40
416007876  3.00
313191515  6.60
411028135  8.30
313128362  5.80
313063864  3.00
313333773  4.30
416056943  5.00
313248805  0.30
313161609  5.90
311018634  7.90
313212302  6.00
416053832  8.60
313297655  5.20
313290639  1.50
313188030  7.50
313354587  9.60
416007876  9.10
313272214  6.80
313143143  8.00
313341308  5.80
313054916  1.90
313048622  5.90
313254322  3.70
416040735  4.20
313168890  1.20
313329569  0.60
313238032  3.80
313232102  5.60
313250991  6.20
311728124  4.90
313333773  7.50
313248382  4.20
416021750  0.60
313297655  2.70
312070268  2.80
313179656  6.80
416037779  8.80
313341308  6.60
416044152  8.50
313174156  8.10
313128362  9.10
312029029  1.40
313272214  3.00
416102995  5.20
313341308  6.00
416053832  9.10
313179656  8.50
313174156  9.60
411028135  4.80
313267763  0.60
313354587  1.50
416053832  0.00
313267199  0.50
