301
312086868  3.50
313085668  4.40
313354587  6.00
416037779  7.50
416029546  3.40
313248805  1.90
312180378  4.20
313237609  0.10
313341308  2.60
313143143  5.60
416056943  1.10
313217582  7.90
411028135  0.80
313017595  7.50
313161609  8.30
312222818  8.90
313143143  1.30
313212302  7.30
313099047  7.90
313227864  6.90
313209322  5.00
313267199  4.30
312222818  4.60
313291753  6.40
416053832  3.50
313180120  8.80
313248382  6.80
313290639  6.60
313236643  7.70
416097447  1.10
313295988  0.20
313085668  4.50
316044152  1.30
312148626  3.60
313194726  2.00
411028135  8.60
416008110  1.00
313254322  5.20
313188030  4.00
312148626  4.50
416102995  6.20
313326723  4.90
313188030  5.60
416097447  4.40
308027122  2.20
313174156  3.50
313217582  5.90
313217582  5.10
313291753  0.90
313138303  5.80
313085668  9.20
416054461  0.30
411028135  8.20
416097447  0.90
313267199  3.80
313297655  0.60
316044152  3.10
313278890  7.60
416040735  5.40
416048875  2.10
411028135  3.80
313272214  3.90
313236643  8.80
416029546  8.60
313138303  3.60
313287652  1.30
313138303  1.50
416029546  9.40
312043985  2.50
313272214  3.00
313112893  6.40
313326723  4.40
313329569  4.90
313327575  4.90
313143143  5.10
313232102  7.20
312070268  4.60
313251940  6.30
313267763  7.00
312070268  6.20
313161609  1.60
300187749  9.00
311018634  1.20
416036923  0.00
313188030  8.70
313148416  4.70
313231040  1.50
313063864  8.80
313267199  5.30
313287652  0.10
313188030  7.40
313291753  7.10
313326723  2.60
313237609  6.30
416056943  5.20
312148626  5.50
312222818  6.20
313043641  3.00
313143143  1.50
312148626  6.20
416097447  7.80
313209322  4.10
313253301  6.20
313216489  2.80
313251940  0.20
313143143  1.00
313250991  6.00
313295988  5.70
312070268  1.30
416056943  7.60
416040735  6.30
312029029  7.70
313043641  4.50
313253301  5.10
313054916  9.70
313068398  5.00
416021750  2.70
416008110  0.60
416053832  8.60
313228895  2.60
313188030  4.50
313048622  7.40
313063864  5.20
300187749  3.40
300187749  3.10
313162465  5.60
313174156  9.80
313174156  6.80
416008110  2.50
416048875  2.70
313027351  0.60
411028135  7.00
313162465  5.70
416048875  8.70
313148416  3.90
313194726  7.20
313180120  2.20
313212302  6.70
313068398  3.50
110000932  7.50
311056127  0.10
313327575  7.20
416054461  3.40
313291753  3.60
313188030  9.20
313027351  7.20
313272214  6.10
416029546  2.50
313250991  4.60
416102995  1.20
313341308  1.20
313295988  9.20
416009722  6.40
313188030  1.90
313333773  6.50
313128362  4.60
313267199  9.50
416029546  7.70
313329569  8.20
313174156  8.90
416056943  5.20
313043641  9.20
313004808  9.10
313267763  8.20
313148416  6.20
313278890  9.00
313272214  1.00
313004808  7.30
313333773  6.00
313217582  0.40
416008110  7.30
313069632  8.40
313165796  4.40
313287652  6.90
313326723  3.20
416053832  3.20
313354587  3.70
313179656  0.20
313341308  0.00
312029029  1.10
312222818  0.20
411028135  1.10
416053832  0.40
416092194  3.90
416008110  5.30
312070268  4.80
313329569  0.00
416054461  2.10
308027122  0.50
313054916  3.40
313278890  7.70
313326723  3.50
313188030  4.00
416054461  3.30
416097447  5.90
313194726  1.10
313232102  8.20
313248805  8.50
313063864  4.30
416037779  7.30
313227864  4.80
313112893  9.00
308027122  5.70
416021750  2.60
313329569  5.80
313290639  6.60
313307920  1.90
416048875  3.50
313217582  7.70
416008110  3.50
312222818  8.80
313004808  1.40
313272214  0.90
313112893  6.60
313232102  1.90
416040735  3.30
313113199  3.60
313168890  5.40
312222818  3.30
313231040  2.90
416007876  7.00
313174156  8.30
416021750  0.20
313307920  6.90
313290639  8.30
416056943  3.90
313251940  4.40
313161609  5.20
313099047  1.60
313179656  2.80
313143143  5.90
313326723  0.20
313112893  0.20
312121346  7.60
312121346  8.70
313217582  9.60
313295988  3.70
316044152  8.00
313217582  0.90
416097447  7.10
312180378  2.20
313341308  8.90
313341308  9.10
313068398  8.90
313194726  5.80
313166965  9.00
313335901  9.90
313166965  3.20
313165796  2.10
313267199  8.00
313272214  8.80
313307920  2.10
416102995  4.40
313248805  6.80
313228895  6.50
416040735  4.30
416054461  4.80
313017595  8.10
313354587  0.00
313326723  5.30
313238032  8.40
313217582  5.60
300187749  8.80
313254322  7.20
313128362  5.80
313054916  6.60
316044152  1.20
416048875  3.40
313335901  6.70
313191515  0.90
313179656  0.20
313228895  4.80
311728124  7.00
313165796  5.90
313290639  5.20
308027122  4.00
313180120  2.90
411028135  1.00
313174156  7.40
313180120  3.60
416056943  6.90
313297655  8.60
313165796  0.60
313179656  6.10
416092194  6.90
313341308  4.60
313112893  5.40
313216489  8.50
313287652  9.10
313295988  8.30
313063864  9.80
313085668  1.00
313251940  2.20
313048622  8.70
313217582  8.40
416021750  7.30
311018634  3.30
313217582  0.80
313048622  6.30
313166965  3.20
416037779  4.30
